,placa,loc_latitude,loc_longitude,count
3251,OAS1690,2967,3581,1
3252,KMQ0404,3476,8839,1
3253,NAU9835,3497,6138,1
3254,OOC2925,7812,6182,1
3255,HBY8425,9430,4736,1
3256,HYX7538,8525,2161,2
3257,ODJ4465,1412,9134,1
3258,OSR7800,8310,2494,1
3259,JQR9062,9430,4736,1
3260,OIC9723,4400,5106,1
3261,HHD0517,3476,8839,1
3262,NJQ2002,8112,2056,1
3263,ODS1200,1382,4248,1
3264,HYZ3136,2403,9277,1
3265,NPO9969,1000,833,1
3266,OGS0583,7812,6182,1
3267,OBI9038,53,5909,1
3268,MDO3408,1000,833,1
3269,INR5678,1772,1190,1
3270,OZH2189,5303,7658,1
3271,PGW9472,8188,8761,1
3272,OIU7306,1289,9660,1
3273,NRQ7506,8188,8761,1
3274,MVX8411,7944,9952,1
3275,LIS1694,1412,9134,1
3276,OEG4058,5610,8083,1
3277,HEY9658,1412,9134,1
3278,JIV9347,3088,6052,1
3279,HTY5169,1772,1190,1
3280,JNR6205,2850,4686,1
3281,BFS1225,2822,7000,1
3282,OKM8231,7088,5806,1
3283,OBG5249,9422,5310,1
3284,PIW1914,5610,8083,2
3285,PCM5318,4042,2203,1
3286,NTU0176,4400,5106,1
3287,BLV5461,8112,2056,1
3288,HGU0207,2964,3758,1
3289,FEM6651,2633,875,1
3290,PDM9563,944,1277,1
3291,HEX1822,224,9684,1
3292,BFM6932,2967,3581,1
3293,OFC4347,1289,9660,1
3294,NOE5739,3476,8839,1
3295,NUQ6069,8711,2753,1
3296,BQN9902,1708,1402,1
3297,NDM8711,9222,5020,1
3298,OCT4347,8112,2056,1
3299,OSP8509,4400,5106,1
3300,OAF0538,7262,8878,3
3301,IDD0500,1412,9134,1
3302,OCI5113,6072,9488,1
3303,GGS1228,7388,5319,1
3304,PMM4785,4117,2929,1
3305,PEM7943,4361,2544,1
3306,PJM5681,5466,1020,1
3307,OBM1373,5500,4917,1
3308,PKM5111,6782,800,1
3309,OFS9866,7944,8369,1
3310,GSR4610,3894,8600,1
3311,OAJ6910,6782,800,1
3312,NRU4988,8112,2056,1
3313,HZA5790,3861,7458,1
3314,OUM6610,5466,1020,1
3315,KWU2143,2850,4686,1
3316,NQU3490,944,1277,1
3317,HVU7057,9422,5310,1
3318,BIS1233,9666,833,1
3319,HQD5530,8525,2161,1
3320,ORS1609,3497,6138,1
3321,OXI2518,8525,2161,1
3322,AAA1111,7272,1070,1
3323,HIV2894,5303,7658,1
3324,IGL1093,3861,7458,1
3325,OYS3020,2403,9277,1
3326,HGE5778,132,5022,1
3327,OTP5259,722,4300,1
3328,HIY1921,4162,7589,1
3329,HDW3058,1708,1402,1
3330,FUN6394,2403,9277,1
3331,OYH3932,7812,6182,1
3332,PEM2083,3500,6325,1
3333,OCT4347,224,9684,1
3334,MEN5017,5256,7837,1
3335,ODC6396,1412,9134,1
3336,ODS0004,2434,2172,1
3337,NRU4988,224,9684,1
3338,KJT3831,1772,1190,1
3339,KHE0787,2967,3581,2
3340,BGO6340,1772,1190,1
3341,PQN6164,5472,7792,1
3342,OEZ7199,2556,2528,1
3343,ELJ1483,1932,8329,1
3344,OLS8841,1308,9661,1
3345,NSQ4724,8525,2161,2
3346,JON3147,3861,7458,1
3347,HOX4839,6166,4305,1
3348,BGN0532,5472,7792,1
3349,BDN8847,9222,5020,1
3350,ORS1609,1932,8329,1
3351,LTB2729,3416,1233,1
3352,OTR4621,3772,6303,1
3353,BGG6421,7134,4709,1
3354,NPL0435,1708,1402,1
3355,OEI9822,1382,4248,1
3356,HKX3502,9654,4859,1
3357,PMM9910,3522,1867,1
3358,HFV1383,3553,9819,1
3359,ODI3248,1289,9660,2
3360,HOX4839,4853,5475,1
3361,ITQ6325,9388,3972,1
3362,OJG0279,1000,1194,1
3363,NLQ9118,7944,9952,1
3364,NQO7323,9266,2925,2
3365,EOA5466,3522,1867,1
3366,LQD8606,1289,9660,1
3367,OJI1669,2633,875,1
3368,HLV2856,3976,6305,1
3369,NTO9484,2434,2172,1
3370,FBF7730,6782,800,1
3371,NCD8036,4853,8470,1
3372,ODC2404,1772,1190,1
3373,IQX0070,5256,7837,1
3374,NMQ7254,2964,3758,1
3375,PDF4093,6072,9488,1
3376,OEG4058,7210,1962,1
3377,HOQ6291,5256,7837,1
3378,HVJ8613,5466,1020,2
3379,KDN3361,132,5022,1
3380,MUQ9285,2967,3581,1
3381,IRU0178,2964,3758,1
3382,LBG0859,2374,6763,1
3383,NDQ3740,7944,9952,1
3384,LHI8498,9711,2269,1
3385,PDM4462,6050,6869,1
3386,OQF7296,4400,5106,1
3387,ADP8915,3476,8839,1
3388,OHC6031,7260,9133,1
3389,AZQ3691,9422,5310,1
3390,ODT9579,7134,4709,1
3391,BIS8869,1412,9134,1
3392,PND6560,7134,4709,4
3393,BQN6925,4853,5475,1
3394,AMR6996,8553,444,1
3395,HDW3058,4738,6727,1
3396,NNI9980,1444,4721,1
3397,IRQ4167,4384,433,1
3398,AAB8325,9612,8692,1
3399,NVU0434,7388,5319,1
3400,OGQ0846,4361,2544,1
3401,HSM9093,9222,5020,1
3402,NAQ5316,2422,8622,1
3403,BMU0008,5472,7792,1
3404,ODT2896,2967,3581,1
3405,OGW4576,7944,8369,1
3406,HGY6779,9711,2269,1
3407,OIS2901,2556,2528,1
3408,HGY9057,1772,1190,1
3409,JXI9598,3088,6052,3
3410,IGR0526,1638,6794,1
3411,KBH3198,3088,6052,2
3412,IBT1649,2967,3581,1
3413,OSS4168,7428,4378,1
3414,HQY5408,5000,4778,1
3415,JDI6501,4400,5106,1
3416,OOS3684,7210,1962,1
3417,KIU6339,2403,9277,1
3418,OCF7777,6967,2919,1
3419,NYU6977,4853,5475,1
3420,INJ5343,5825,9794,1
3421,HIV8198,8525,2161,1
3422,MRZ9483,7134,4709,1
3423,IKI6243,4400,5106,1
3424,OLS2179,6972,6478,1
3425,OUM7872,8525,2161,1
3426,MSX7029,5825,9794,1
3427,OYP0348,8084,6972,1
3428,HUI6322,5825,9794,1
3429,ILW4343,8412,89,1
3430,BIS5263,4332,2860,2
3431,NUI5173,5000,4778,1
3432,ONL6710,5610,8083,1
3433,OGJ5962,3861,7458,1
3434,HDY7793,2422,8622,1
3435,HTW6627,7812,6182,1
3436,PED8742,9222,5020,1
3437,ODR4002,8553,444,1
3438,NQO7323,2422,8622,3
3439,PDM4462,2833,1278,2
3440,HDW5543,5472,7792,1
3441,IPT9475,4738,6727,1
3442,PJM5681,8112,2056,1
3443,OEC8356,7260,9133,1
3444,OFC0361,9222,5020,1
3445,OQF4653,9711,2269,2
3446,ODC1234,2850,4686,1
3447,OFL8709,5466,1020,1
3448,PED8742,3497,6138,1
3449,ORS1609,1638,6794,1
3450,OMS3145,3416,1233,2
3451,NQO7323,472,5552,1
3452,NPO0638,9711,2269,1
3453,IKV4480,224,9684,1
3454,PQN6164,944,1277,1
3455,PWM8734,8188,8761,1
3456,GWP7464,2403,9277,1
3457,ODM0614,2634,9246,1
3458,HFX5168,8053,4258,1
3459,JVS4685,3720,2859,1
3460,HBY8425,9422,5310,1
3461,MTN7787,1638,6794,1
3462,NHU0067,224,9684,1
3463,OAT9851,7134,4709,1
3464,ONK3808,6842,4782,1
3465,PDZ4450,3366,9194,1
3466,KAN2401,9222,5020,1
3467,JIT1402,3976,6305,1
3468,PBN5569,2964,3758,1
3469,ODC2466,9654,4859,1
3470,NQO7323,1772,1190,2
3471,PFK3383,7388,5319,1
3472,OII4585,7272,1070,1
3473,ODI3395,2850,4686,1
3474,HRE1418,5472,7792,1
3475,ICO2927,1708,1402,1
3476,OOQ8860,5256,7837,1
3477,OTL6572,9612,8692,1
3478,HMW9233,7134,4709,1
3479,NSB6955,4366,3733,1
3480,EFT9620,6794,1377,1
3481,NMX2956,9666,833,1
3482,OWR8268,7388,5319,1
3483,NLO3799,5825,9794,1
3484,NRQ3617,7210,1962,1
3485,OFD6505,3553,9819,2
3486,OBU7608,2633,875,1
3487,OTP5259,1638,6794,1
3488,HCN7010,3366,9194,1
3489,ODS0031,6775,7722,1
3490,NLQ6826,5256,7837,1
3491,OAI2751,5010,8083,1
3492,NSQ3783,9422,5310,1
3493,HDX7409,1000,833,1
3494,OAP8418,5666,5667,1
3495,HDX6136,7210,1962,1
3496,JVE3828,9994,982,1
3497,NTO6357,4162,7589,1
3498,NYQ0483,5303,7658,1
3499,AUH5110,5666,5667,1
3500,ODC6460,7122,5194,1
3501,ICV8496,3861,7458,1
3502,OBI9790,6967,2919,1
3503,KAD6008,3898,3510,1
3504,OTR6379,8525,2161,1
3505,MHN7958,4332,2860,3
3506,BHJ1194,3500,6325,1
3507,ODM0614,6775,7722,1
3508,HIY5340,2403,9277,1
3509,HWW1754,8053,4258,1
3510,BBR9881,1804,8735,1
3511,OIM5886,4316,3639,1
3512,HGP1126,3476,8839,1
3513,ODI3612,8053,4258,1
3514,NOQ6962,8412,89,1
3515,OZT2804,9430,4736,1
3516,NZI6475,5466,1020,1
3517,HIV5711,5500,4917,1
3518,ODR1000,9222,1778,1
3519,IXV2801,2850,4686,1
3520,PHM7298,6794,1377,1
3521,AOO6950,594,2086,1
3522,PRM0541,472,5552,1
3523,OIS5777,4853,5475,1
3524,AAB4373,472,5552,1
3525,NUQ3962,5303,7658,1
3526,OHM9673,2556,2528,1
3527,NDT9787,3497,6138,1
3528,LVL4411,1289,9660,1
3529,OLJ9512,5666,5667,2
3530,OOR9118,7944,8369,1
3531,OEZ7199,6967,2919,1
3532,PTV7166,8053,4258,1
3533,OCF7777,3553,9819,1
3534,AKI8395,1289,9660,1
3535,PSD4585,7134,4709,1
3536,NYK2798,6775,7722,1
3537,KEO2573,0,0,1
3538,OFE0078,9666,833,1
3539,HWX7626,4853,5475,1
3540,OWR7247,6842,4782,1
3541,OLW1007,9666,833,1
3542,PDM5549,2634,9246,1
3543,NDD7344,7134,4709,1
3544,BFM0858,500,9278,1
3545,AHR5661,5610,8083,1
3546,OAJ6910,8112,2056,1
3547,BOW9690,472,5552,1
3548,HBY8425,1932,8329,1
3549,IJC0723,3976,6305,1
3550,MVQ5996,5328,2522,1
3551,MMM1111,9388,3972,1
3552,LUP0583,7122,5194,1
3553,HJW2021,9666,833,1
3554,HDX2776,3553,9819,1
3555,NNM2915,722,4300,1
3556,NDQ2200,8112,2056,1
3557,HAX7408,7361,6353,1
3558,HOG5095,1382,4248,1
3559,OYR8396,4117,2929,1
3560,AAT0400,224,9684,1
3561,BTN8941,2422,8622,1
3562,OTF7202,7361,6353,1
3563,OCS2358,5472,7792,1
3564,OXH7780,9222,1778,1
3565,KHE0787,5825,9794,3
3566,HDW3454,1000,833,1
3567,HXR1822,3344,8755,1
3568,KVD1636,3976,6305,1
3569,ODR1000,2434,2172,1
3570,BOO4661,5332,4583,1
3571,OIR0130,7723,5667,1
3572,PKM5111,1024,3153,1
3573,NPO0486,4316,3639,1
3574,KRK3657,7210,1962,1
3575,HDY3506,2434,2172,1
3576,HZX9840,4738,6727,1
3577,HZX0375,1308,9661,1
3578,OTF0868,5880,8554,1
3579,AQM5045,4082,6528,1
3580,JDE3738,9654,4859,1
3581,HDX3046,9666,833,1
3582,NZD0257,6794,1377,1
3583,NQO7323,7432,5760,1
3584,OAI1223,6775,7722,1
3585,PCM5318,9666,833,1
3586,HYU1739,132,5022,1
3587,HAU8946,4316,3639,1
3588,NUU1554,4332,2860,2
3589,NPJ7666,5472,7792,1
3590,PLN1809,5500,4917,2
3591,OOI5777,5500,4917,1
3592,ILC8135,3944,7554,1
3593,MRZ9483,1772,1190,1
3594,BMM4616,2556,2528,1
3595,HRX8745,1772,1190,1
3596,NQQ4820,4400,5106,1
3597,PDM1233,9711,2269,1
3598,OLI9031,5472,7792,1
3599,OBI9038,9994,982,1
3600,OGW4576,2967,3581,1
3601,HFU7762,5466,1020,1
3602,JSO6750,94,6,1
3603,NPO3381,3344,8755,1
3604,AYO1341,1638,6794,1
3605,PLN1809,9654,4859,1
3606,HMV4420,2633,875,1
3607,BIS5263,4042,2203,1
3608,OFI9040,8112,2056,1
3609,OQF4653,2434,2172,1
3610,HIM9638,7428,4378,1
3611,NDV7593,7812,6182,1
3612,OUR1896,8653,2233,1
3613,OMK4914,3964,8994,1
3614,III1011,4738,6727,1
3615,MSY8569,7944,8369,2
3616,NPQ1993,1444,4721,1
3617,ONR5617,4111,7000,1
3618,JDX5622,1000,1194,1
3619,OXI2667,5303,7658,1
3620,OTR0217,224,9684,1
3621,IMC5347,6072,9488,1
3622,HSV1946,2964,3758,1
3623,HZX6712,4162,7589,1
3624,NUO5486,9222,1778,1
3625,IVG5128,9222,1778,1
3626,AXE2023,3184,9714,1
3627,MAT1146,722,4300,1
3628,HMV9684,6775,7722,2
3629,BIN8803,500,9278,1
3630,OLE8486,2967,3581,3
3631,IYI4411,7262,8878,1
3632,HVY1571,8412,89,1
3633,NMU0709,6050,6869,1
3634,OKM8231,2555,528,1
3635,BDA5885,1638,6794,1
3636,HJL5315,8525,2161,1
3637,IYV2548,2672,342,1
3638,OUM0479,1638,6794,1
3639,PJM9032,2403,9277,1
3640,BBB4082,53,5909,1
3641,HVC6403,2555,528,1
3642,HRV3676,500,9278,1
3643,HNY9829,1772,1190,1
3644,PVX6725,2634,9246,1
3645,PIN7215,2964,3758,1
3646,OIC4835,8525,2161,1
3647,BDO0257,3538,70,1
3648,OZH2189,8412,89,1
3649,NOQ1700,5500,4917,1
3650,OGW4576,472,5552,1
3651,PDN8412,6050,6869,1
3652,HCY0608,802,2054,2
3653,PXN6590,1000,1194,1
3654,HPY2601,5000,4778,1
3655,FMO8228,5825,9794,1
3656,OCS9740,3522,1867,1
3657,PND6560,8188,8761,1
3658,NDM8711,4316,3639,1
3659,PIW1914,3366,9194,2
3660,OHQ1367,6842,4782,1
3661,OFS9866,9711,2269,1
3662,OWR8268,1638,6794,1
3663,HAZ7144,9222,1778,1
3664,HKY3665,8553,444,1
3665,NQO7323,4840,9736,3
3666,OGS0383,6782,800,4
3667,OIC1586,5500,4917,1
3668,OHT9336,7388,5319,1
3669,IHU2978,3861,7458,1
3670,HTK7216,2964,3758,1
3671,BHN7709,4944,9278,1
3672,IJE1111,1000,1194,1
3673,HNX3403,1772,1190,1
3674,OBT8420,7088,5806,1
3675,PTM9312,9222,5020,1
3676,OYR1018,7944,8369,1
3677,EGE5273,2434,2172,1
3678,OUR7081,4738,6727,1
3679,OYR1938,1708,1402,1
3680,JCT6330,2850,4686,1
3681,ODI3395,4738,6727,1
3682,OUM7872,7210,1962,1
3683,OHT0583,7262,8878,1
3684,NRQ9091,1772,1190,1
3685,OBI9038,4608,1990,1
3686,HXV1531,3944,7554,1
3687,IDM3132,2206,8986,1
3688,OTR3545,224,9684,1
3689,OQF4653,9222,1778,1
3690,MPX7334,2556,2528,1
3691,OFS6800,7944,9952,1
3692,ODI8368,3894,8600,1
3693,PYU4095,1772,1190,1
3694,OVS1108,5010,8083,1
3695,OIC1229,3366,9194,1
3696,IGN0418,3001,5500,1
3697,OHC1394,822,8808,1
3698,GDT8875,9666,833,1
3699,OIF0917,802,2054,1
3700,OME2316,5256,7837,1
3701,HNY3747,8112,2056,1
3702,PSN9113,5880,8554,1
3703,OHM9673,5610,8083,1
3704,PAN9801,7210,1962,1
3705,NPQ6065,6050,6869,1
3706,NGE0010,3720,2859,1
3707,NYQ1148,7134,4709,1
3708,ONS1951,5303,7658,1
3709,FPO0723,9430,4736,1
3710,BFO8049,7260,9133,1
3711,PAD7321,2422,8622,1
3712,HIW3950,4042,2203,1
3713,OES1138,7388,5319,1
3714,HFW0874,132,5022,1
3715,HFK4391,4738,6727,1
3716,NYQ1182,2422,8622,1
3717,FXN0760,4853,5475,1
3718,KDN3361,3344,8755,1
3719,LIP6135,53,5909,1
3720,PIW1914,3476,8839,1
3721,FBA1303,6842,4782,1
3722,ICS3707,9711,2269,1
3723,HIO9522,3088,6052,1
3724,IVI4001,2850,4686,1
3725,OFC7150,8653,2233,1
3726,OME2316,1412,9134,1
3727,OTR6379,1638,6794,2
3728,HWW1754,2964,3758,1
3729,JUR1749,3976,6305,1
3730,HXI2408,1638,6794,1
3731,GUL3863,2556,2528,1
3732,AII1111,4738,6727,2
3733,OIC1426,7210,1962,1
3734,HDW4067,7260,9133,3
3735,PLN1809,8653,2233,1
3736,HGU0207,4316,3639,1
3737,GPS3662,9988,1800,1
3738,HAI0974,5825,9794,1
3739,HCV1119,2556,2528,1
3740,KSH1064,5328,2522,1
3741,BQG4584,1932,8329,1
3742,NKQ6580,5610,8083,1
3743,HBY8425,944,1277,1
3744,NGD9824,1000,833,1
3745,NOX0618,2964,3758,1
3746,ONS1372,6842,4782,1
3747,NOH6029,5000,4778,1
3748,NPQ7574,3522,1867,1
3749,OAF0538,9666,833,1
3750,AAB8325,5500,4917,2
3751,OSR4168,3553,9819,1
3752,NDU9329,9612,8692,1
3753,NOU2149,8412,89,1
3754,ONC0544,3500,6325,1
3755,OTR3545,2833,1278,1
3756,NUU1554,7262,8878,2
3757,OYH9401,4111,7000,1
3758,ODA4000,1412,9134,1
3759,IIL4912,2964,3758,1
3760,HGU0207,6166,4305,1
3761,OTF0868,3366,9194,1
3762,OUU0715,5256,7837,3
3763,OKF7918,8112,2056,1
3764,OAF0538,3476,8839,1
3765,ODB6950,4853,5475,1
3766,KBH3198,3861,7458,1
3767,PIW1914,7388,5319,1
3768,ODI7839,9422,5310,1
3769,NQU0441,3522,1867,1
3770,OUU0715,6072,9488,1
3771,OUM6610,53,5909,1
3772,HRK1662,5010,8083,1
3773,PAW7052,7122,5194,1
3774,OLK1115,9666,833,1
3775,NSU0172,1382,4248,1
3776,OIS7014,9694,2880,1
3777,BBT9388,802,2054,1
3778,OSR7800,7122,5194,1
3779,ONJ4248,9430,4736,1
3780,HZX8812,9994,982,1
3781,NQO4762,500,9278,1
3782,GOS5575,7122,5194,1
3783,AJJ6611,9430,4736,1
3784,KYF9119,5500,4917,1
3785,OSR7800,3944,7554,1
3786,MHN7958,8053,4258,1
3787,NSU9889,9666,833,1
3788,HKX7228,9711,2269,1
3789,ODT2896,5825,9794,1
3790,PIM7148,7260,9133,2
3791,HOU2084,4111,7000,1
3792,OLI5890,1444,4721,1
3793,NQO7323,2374,6763,1
3794,OTF0868,8525,2161,1
3795,ODI1887,9666,833,1
3796,PON7460,7272,1070,1
3797,OUM0479,722,4300,1
3798,NER7973,4608,1990,1
3799,OIG1012,2434,2172,1
3800,IYJ8835,224,9684,1
3801,ODS8119,9222,1778,1
3802,OZH5283,5303,7658,1
3803,ADM6756,1382,4248,1
3804,HXV5344,4117,2929,1
3805,ODR1882,9666,833,1
3806,AJD1412,9222,5020,1
3807,ODL7782,6967,2919,1
3808,NYU7420,2434,2172,1
3809,HZX8812,3944,7554,2
3810,JAS1765,7361,6353,1
3811,ODR4136,8412,89,1
3812,ODR0164,1289,9660,1
3813,OLE8486,132,5022,1
3814,OAL6515,1412,9134,1
3815,IXH6400,9711,2269,1
3816,OMK4914,4944,9278,3
3817,OTR3701,6050,6869,1
3818,HDW7729,1708,1402,2
3819,FPG1256,588,897,1
3820,BRA5355,8310,2494,1
3821,POK9500,1412,9134,1
3822,OHM9673,8060,4789,2
3823,OIS4354,7122,5194,1
3824,IOP0440,7361,6353,1
3825,OTR0217,6782,800,1
3826,HNY5339,4361,2544,1
3827,BOS7868,8553,444,1
3828,MSY8569,132,5022,1
3829,OCF7777,5610,8083,1
3830,PRN1361,4738,6727,1
3831,JAZ1210,7388,5319,1
3832,HKD9541,2850,4686,1
3833,OTF9140,9422,5310,1
3834,OKM8231,5332,4583,1
3835,OSF1692,6072,9488,1
3836,OSP0333,7134,4709,1
3837,OXF7633,2556,2528,1
3838,HMY9024,5222,3444,1
3839,NIF0645,3944,7554,1
3840,IZG0382,1412,9134,1
3841,KCL2682,802,2054,1
3842,OXH7780,1000,1194,1
3843,BSJ0401,4853,8470,1
3844,OUM6024,2967,3581,1
3845,NQQ3484,2822,7000,1
3846,KWU2143,4738,6727,1
3847,NLO0035,3944,7554,1
3848,ODC4094,53,5909,1
3849,ODI9167,6967,2919,1
3850,OFE0078,9430,4736,1
3851,NOQ9107,3861,7458,1
3852,OWS9075,4738,6727,1
3853,HVX7204,5500,4917,1
3854,OLS8841,3522,1867,1
3855,ONL6710,7723,5667,1
3856,BON1036,4316,3639,1
3857,IQS3347,9654,4859,1
3858,OKS0760,7122,5194,1
3859,OME2316,7134,4709,2
3860,OFI9745,3976,6305,1
3861,OGX2059,9654,4859,1
3862,AOO6950,5466,1020,2
3863,HQV8545,6794,1377,1
3864,NMU1055,3344,8755,1
3865,OTR3070,7944,9952,1
3866,PDN8955,1772,1190,1
3867,OFD6505,3538,70,2
3868,HGY9057,4608,1990,2
3869,LWI3507,7938,8810,1
3870,HZY4528,3861,7458,1
3871,OCF7777,1638,6794,2
3872,HYV5110,8412,89,1
3873,OXI2140,5303,7658,1
3874,PXD4624,7088,5806,1
3875,BIS5263,7210,1962,2
3876,BPI0088,7388,5319,1
3877,ONR1653,2422,8622,1
3878,PJW3637,2422,8622,1
3879,KWE3152,9222,5020,1
3880,PSC1048,2557,2056,1
3881,OME2316,7812,6182,1
3882,HIN1199,1772,1190,1
3883,NQQ3864,5303,7658,1
3884,NDU2700,9994,982,1
3885,HCY3050,2964,3758,3
3886,OHQ9261,2434,2172,1
3887,OAS1690,5825,9794,1
3888,AOO6950,6288,81,1
3889,EOA5466,1308,9661,1
3890,HKP2732,944,1277,1
3891,MVD8293,8553,444,1
3892,PDM2081,961,914,1
3893,HDR8283,2850,4686,1
3894,MHP2290,3861,7458,1
3895,OBM3377,6775,7722,1
3896,OIA7584,3500,6325,1
3897,HDU1747,7388,5319,1
3898,NUQ3962,8412,89,1
3899,HOX1190,2422,8622,1
3900,HZX5055,2822,8028,1
3901,EXM0129,5610,8083,1
3902,ODI3248,3497,6138,1
3903,PCM6354,2964,3758,1
3904,OAI4296,7260,9133,1
3905,PCM5318,7272,1070,1
3906,ODC7573,2850,4686,1
3907,JIV4351,3184,9714,1
3908,IHO1869,5500,4917,1
3909,KXY1810,8711,2753,1
3910,HMU2219,8053,4258,1
3911,OUU0715,7361,6353,1
3912,NUU1554,6166,4305,1
3913,AII1111,1289,9660,1
3914,AII1111,5880,8554,1
3915,KZB8215,8706,2158,1
3916,NQO7323,1244,9900,3
3917,JHS5656,5880,8554,1
3918,PDD3330,4384,433,1
3919,OSS4843,4738,6727,1
3920,NDQ3564,224,9684,1
3921,OEG4058,6967,2919,1
3922,OHM9673,2634,9246,1
3923,HJV8703,3366,9194,1
3924,ARM0977,461,4253,1
3925,OCF7777,3538,70,1
3926,OII8301,4111,7000,1
3927,JVR0538,8653,2233,1
3928,OAS5456,9612,8692,1
3929,MGY6700,3497,6138,1
3930,IGO9365,1638,6794,1
3931,KBT6950,-3,-38,1
3932,NXZ9076,-3,-38,1
3933,OLN0716,-3,-38,1
3934,PDD1001,-3,-38,1
3935,LVY2741,-3,-38,1
3936,OCD0857,-3,-38,1
3937,NBU5140,-3,-38,1
3938,BGZ4829,-3,-38,1
3939,PMG0791,-3,-38,1
