,placa,loc_latitude,loc_longitude,count
2686,OYR5557,9654,4859,1
2687,ONF4608,7134,4709,1
2688,PIJ1883,7210,1962,1
2689,OAT7973,4400,5106,1
2690,OUB9574,6050,6869,2
2691,JYI8108,4853,8470,1
2692,OQR9874,5500,4917,1
2693,OES1069,2557,2056,1
2694,OTS1324,472,5552,2
2695,PAD7870,972,983,2
2696,OKG8517,7833,7444,1
2697,OTS6390,9422,5310,1
2698,LSY9974,3976,6305,1
2699,HBM3230,1010,9237,1
2700,HDW3058,1772,1190,1
2701,OMS3145,3964,8994,1
2702,ODJ2452,4204,725,1
2703,OMG0026,5613,8278,1
2704,JLY7331,7134,4709,1
2705,LXO6310,1289,9660,1
2706,BSZ9727,94,6,1
2707,JDE0617,2324,8727,1
2708,NID7857,7134,4709,1
2709,NTR3506,461,4253,1
2710,NQO7323,5388,4097,1
2711,JYK1148,1382,4248,1
2712,BBM8045,6967,855,1
2713,HUY3630,2634,9246,1
2714,OQT4465,5472,7792,1
2715,JVR7034,4162,7589,1
2716,OAK1016,9222,5020,1
2717,OEZ7199,472,5552,1
2718,PRN0070,4853,8470,1
2719,PDN8026,2672,342,1
2720,KDQ3848,1772,1190,1
2721,JDX1676,8053,4258,1
2722,OBI9038,5472,7792,2
2723,PTM8055,5825,9794,1
2724,IKI5023,5466,1020,1
2725,ODI5088,388,3833,1
2726,LPR2160,5825,9794,1
2727,HIV9227,5500,4917,1
2728,PDM4260,5825,9794,1
2729,FFW5620,3444,967,1
2730,OPI0989,5222,3444,1
2731,ANA5404,6072,9488,1
2732,HWY4674,3088,6052,1
2733,IRI1877,1444,4721,1
2734,MRN0250,3976,6305,1
2735,OKF7918,2556,2528,1
2736,OHM9673,8444,528,2
2737,OTE5076,8310,2494,1
2738,ERQ9638,4400,5106,1
2739,OOR1539,2256,9146,1
2740,HOU6452,9222,1778,1
2741,HYV0011,5332,4583,1
2742,BCP7123,3001,5500,1
2743,OGI9127,6364,7267,1
2744,HCY0608,6782,800,1
2745,HAZ7144,4853,5475,1
2746,OII2238,1638,6794,1
2747,OPI0989,224,9684,1
2748,OII2238,9422,5310,1
2749,ORA8437,5613,8278,1
2750,HFY3418,1412,9134,1
2751,JYU8989,3861,7458,1
2752,HUU1999,7361,6353,1
2753,OQD6691,4400,5106,2
2754,PIX4474,1708,1402,1
2755,OVI3384,1638,6794,1
2756,LCV1110,5222,3444,1
2757,KQL7500,9994,982,1
2758,NNI5268,2850,4686,1
2759,MAV5178,1804,8735,4
2760,BDO0376,4117,2929,1
2761,OES3159,5466,1020,1
2762,IID7813,4608,1990,1
2763,POM9198,8112,2056,1
2764,BJI2262,8053,4258,1
2765,NNQ1754,8444,528,1
2766,OHA9823,3001,5500,1
2767,OZH2189,4608,1990,1
2768,OTS3185,2374,6763,1
2769,BIS9293,7210,1962,1
2770,OLS2179,5388,4097,6
2771,PHM7298,4316,706,1
2772,OIC3750,7938,8810,1
2773,BSN0916,1708,1402,1
2774,IPI7580,1278,569,1
2775,BEN9102,3553,9819,1
2776,NDR1387,3522,1867,1
2777,PQD6050,3538,70,1
2778,KRQ1811,3538,70,1
2779,OEZ7199,1000,1194,2
2780,PID8364,6072,9488,1
2781,ONF4608,6967,855,1
2782,NEE0135,3500,6325,1
2783,BOO4240,1308,9661,1
2784,OKC3175,4316,3639,3
2785,OWR8268,2403,9277,1
2786,IYK1417,2557,2056,1
2787,PXN6590,4042,2203,1
2788,IGJ1374,1412,9134,1
2789,NZD1792,9222,5020,1
2790,HYX9219,1289,9660,1
2791,HCY0608,224,9684,1
2792,NKU0057,5328,2522,1
2793,OGD2050,9222,5020,1
2794,LZO1310,9412,5089,1
2795,HCY0608,4944,9278,1
2796,HEY0450,1772,1190,1
2797,OSR8011,1638,6794,1
2799,OSC1360,4738,6727,1
2800,PHN1903,9654,4859,1
2801,IQQ7042,6794,1377,1
2802,HGI9148,4738,6727,1
2803,ORC5921,5825,9794,1
2804,OZH9939,5472,7792,1
2805,NRC0160,7088,5806,1
2806,HDW7729,1772,1190,3
2807,GQS9726,4316,3639,1
2808,OWC0237,7812,6182,1
2809,ORG3841,5222,3444,2
2810,JUZ4086,4853,5475,1
2811,LIO8988,224,9684,1
2812,OBQ1718,1010,9237,1
2813,OJF7227,2422,8622,1
2814,OTC9634,9694,2880,1
2815,OES1934,5472,7792,1
2816,HUM3438,4361,2544,1
2817,OMC6510,3344,8755,1
2818,NMO8780,5332,4583,1
2819,OFS9866,6775,7722,1
2820,OHM9673,1024,3153,1
2821,HBQ9756,9666,833,1
2822,OMA4119,764,6804,1
2823,BJR7521,1708,1402,1
2824,OAZ6865,3772,6303,1
2825,OYC2661,7260,9133,1
2826,OCJ0214,5610,8083,1
2827,OEP3549,1113,8750,1
2828,OVQ0731,4111,0,1
2829,ODC5319,8666,3860,1
2830,JZR2899,6166,4305,1
2831,OIR5129,1638,6794,1
2832,PAO6791,5303,7658,1
2833,ELV2888,2850,4686,1
2834,KZW1151,6333,6028,1
2835,ODJ4465,764,6804,1
2836,LEC7503,4738,6727,1
2837,HLY9430,6050,6869,1
2838,PLM1572,4738,6727,1
2839,KBO5902,3344,8755,1
2840,HRN7852,4853,5475,1
2841,NDD0107,5010,8083,1
2842,OGD2050,3522,1867,1
2843,PRE3670,5332,4583,1
2844,NQO7323,2822,8028,2
2845,ORR3185,6072,9488,1
2846,NID5468,7210,1962,1
2847,JIS8411,2403,9277,1
2848,HIV9945,7260,9133,1
2849,HMY5852,5825,9794,1
2850,NQO7323,588,897,3
2851,ODC6460,2634,9246,2
2852,OHR1801,2324,8727,1
2853,HUJ8291,7556,4971,1
2854,HHX2178,3720,2859,1
2855,HDW4659,9422,5310,1
2856,ORF0008,8444,528,1
2857,OIF0917,3944,7554,1
2858,MMM1111,5466,1020,1
2859,KVL6887,4944,9278,1
2860,OBI9038,7723,5667,1
2861,HTY1995,9222,1778,1
2862,BCM1293,6050,6869,1
2863,OGT3822,9988,1800,1
2864,OAZ5420,9994,982,1
2865,NAR4404,472,5552,1
2866,NLV6236,2403,9277,1
2867,NPN5820,4162,7589,1
2868,OMA8004,1000,1194,1
2869,AGI4059,5328,2522,1
2870,BBM7486,6072,9488,1
2871,HPV1135,8188,8761,1
2872,HPY6230,2403,9277,1
2873,PDD0011,3944,7554,1
2874,BIT0736,1024,3153,1
2875,OWC0498,4944,9278,1
2876,OIC2110,5556,9333,1
2877,OLS2179,224,9684,1
2878,OMI0719,1010,9237,1
2879,OLW1007,3444,967,1
2880,ONS4767,3596,4244,1
2881,HKX3062,6842,4782,1
2882,POZ6441,461,4253,1
2883,HIW5988,6050,6869,1
2884,OOR4467,7272,1070,1
2885,NPU0800,5303,7658,2
2886,HCY0608,5466,1020,1
2887,PYW4088,5388,4097,1
2888,FIM5430,7262,8878,1
2889,HWO6076,5825,9794,1
2890,OIC9723,6050,6869,1
2891,HJA7086,9711,2269,1
2892,OIY1101,1000,833,1
2893,ILC1349,2672,342,1
2894,OUM6024,7210,1962,1
2895,AOO6950,2822,8028,1
2896,OOR1539,5472,7792,1
2897,OGI1480,4608,1990,1
2898,PDM5549,2833,1278,1
2899,PNM7243,4117,2929,1
2900,HYY5038,53,5909,1
2901,IQN4690,3944,7554,1
2902,PZM9361,2850,4686,1
2903,OZH9939,6166,4305,1
2904,PDN8026,4853,5475,2
2905,OBT8420,5010,8083,2
2906,OYR0540,1708,1402,1
2907,POZ6441,472,5552,1
2908,ODC3695,5825,9794,1
2909,PUN1052,53,5909,1
2910,HRE1418,1010,9237,1
2911,IIS0118,3088,6052,1
2912,JDY3059,858,4232,1
2913,HKY0208,8711,2753,1
2914,NQU3471,2634,9246,1
2915,OJS6883,4316,3639,1
2916,HIV4113,472,5552,1
2917,OBI7162,2964,3758,1
2918,OIG9766,3001,5500,1
2919,OMS3145,5556,9333,2
2920,OTD8155,1010,9237,1
2921,AVU5347,7272,1192,1
2922,OIF7496,6050,6869,1
2923,BQI5416,5825,9794,1
2924,OAG6713,5613,8278,1
2925,HLU3158,9222,5020,1
2926,IIS0118,9666,833,1
2927,NZO1004,2256,9146,1
2928,NOO7535,6972,6478,1
2929,NMQ7254,3944,7554,1
2930,OHM9673,3964,8994,2
2931,BTR6577,1708,1402,1
2932,BZQ0481,9222,5020,1
2933,OTR3545,2556,2528,1
2934,III1011,7260,9133,1
2935,OIF0917,8256,9058,1
2936,PUX1827,6072,9488,1
2937,OUU0715,2964,3758,1
2938,PTM6497,8706,2158,1
2939,MAV5178,2822,8028,1
2940,OEI9822,9994,982,1
2941,PNM7243,6972,6478,1
2942,PAN6293,4853,8470,1
2943,OOT8012,2634,9246,1
2944,ONF4608,9222,1778,1
2945,EMZ3263,9612,8692,1
2946,IBB0589,2557,2056,1
2947,NZQ2302,9666,833,1
2948,NQO7323,2822,0,2
2949,OTR6379,461,4253,1
2950,HVK7745,5000,4778,1
2951,OYR1018,1289,9660,1
2952,KQP5353,1708,1402,1
2953,OID0577,7944,9952,1
2954,NQH6401,2403,9277,1
2955,JGS4784,6972,6478,1
2956,NUO5688,1638,6794,1
2957,OPS1102,53,5909,1
2958,OMP5129,3344,8755,1
2959,OIC1068,8553,444,1
2960,KVL3734,2557,2056,1
2961,NAI1986,4880,550,1
2962,BIS1233,1010,9237,1
2963,HJY1010,5556,9333,1
2964,NBQ5407,4944,9278,1
2965,OTR6379,472,5552,1
2966,HQX7072,5825,9794,1
2967,ONI2405,4316,706,1
2968,ISO6040,2850,4686,1
2969,NPU4220,5500,4917,1
2970,HWW1754,6072,9488,1
2971,HYV0011,6166,4305,2
2972,OUD7811,6364,7267,2
2973,HKX5444,3596,4244,1
2974,ODR8241,9666,833,1
2975,JOG6044,9430,4736,1
2976,BEG1469,9556,0,1
2977,IYI1695,9388,472,1
2978,HVK3626,2633,875,1
2979,HDY3792,4400,5106,1
2980,HIS6221,5466,1020,1
2981,OSR3971,9422,5310,1
2982,ELR5106,8112,2056,1
2983,NNQ3364,7260,9133,1
2984,OJZ8521,5000,4778,1
2985,HDR2398,2833,1278,1
2986,OZR4214,6050,6869,1
2987,OUB9574,5825,9794,1
2988,MAV5178,4750,5075,1
2989,OIA7584,7944,9952,1
2990,NNU7394,2486,1840,1
2991,OHI0721,9711,2269,1
2992,PAD7293,7134,4709,1
2993,HIX6071,4082,6528,1
2994,OTF9140,472,5552,2
2995,NOF8572,1024,3153,1
2996,PCM9657,7556,4971,1
2997,III1011,3944,7554,1
2998,LKV4839,3444,967,1
2999,KIJ8948,9994,982,1
3000,OJD9136,4111,0,1
3001,NSJ1018,4332,2860,1
3002,HJX1796,5000,4778,1
3003,OHM9673,4316,706,1
3004,OBC2413,9612,8692,1
3005,LBA3638,1000,1194,1
3006,MDI9393,7723,5667,1
3007,BOO0077,5472,7792,1
3008,NKD1289,0,0,1
3009,PJM5681,2634,9246,1
3010,NDI5350,1412,9134,1
3011,OKA6424,3444,967,1
3012,IRC6166,53,5909,1
3013,HEX6736,7556,4971,1
3014,AOO6950,9666,833,1
3015,OGQ1969,6050,6869,1
3016,ODC1614,2324,8727,1
3017,ADP5507,2633,875,1
3018,OTS1324,5500,4917,1
3019,BIU6095,7944,9952,1
3020,BKY0405,8310,2494,1
3021,OQD6691,2634,9246,1
3022,NDN1742,3944,7554,1
3023,PLN8900,9666,833,1
3024,HXW7941,6842,4782,1
3025,BGF4735,7134,4709,1
3026,OEZ7199,3596,4244,1
3027,OTQ6656,4738,6727,1
3028,HMV8150,1708,1402,1
3029,IYO0924,9430,4736,1
3030,PCK1975,6050,6869,1
3031,NPZ2011,2254,1257,1
3032,ODR6650,2967,3581,1
3033,KXQ9886,1382,4248,1
3034,OEZ7199,4316,706,1
3035,BIS1233,5010,8083,1
3036,ORF0008,1010,9237,1
3037,IOD0505,764,6804,1
3038,HHY4202,7812,6182,1
3039,NMU3688,6775,7722,1
3040,OGD2050,7272,1070,5
3041,OYR0715,9711,2269,1
3042,HIW3950,1010,9237,1
3043,NPO3100,3596,4244,1
3044,OIS6305,132,5022,1
3045,PSN6821,4738,6727,2
3046,OIC2389,7833,7444,1
3047,OKS0760,2256,9146,1
3048,OKI5555,1638,6794,1
3049,HAW7103,2322,8902,1
3050,MUY0467,7723,5667,1
3051,ICS3239,4117,2929,1
3052,IYY5665,4162,7589,1
3053,HDW4067,1382,4248,1
3054,OFH6464,4162,7589,1
3055,OHC9914,5825,9794,1
3056,IAR1466,0,6333,1
3057,ONR0856,1708,1402,1
3058,NPN5820,802,2054,1
3059,KQQ5261,7134,4709,1
3060,OVS3680,7556,4971,1
3061,NPO3976,5303,7658,1
3062,OAS4634,2634,9246,1
3063,ORM5424,2434,2172,1
3064,NDO2001,3538,70,1
3065,OPR7113,472,5552,1
3066,OQC9918,6842,4782,1
3067,OBT0996,1113,8750,1
3068,OJS3648,3944,7554,1
3069,OJI4134,2254,1257,1
3070,NLO1556,9711,2269,1
3071,NNU5267,9711,2269,1
3072,PSM8225,5666,5667,1
3073,FAI1691,388,3833,1
3074,NTI7485,2403,9277,1
3075,OTR4621,4400,5106,1
3076,JYI8108,2634,9246,1
3077,NJN2728,53,5909,1
3078,ODS4988,3894,8600,1
3079,NER3704,6050,6869,1
3080,POZ6441,4111,0,1
3081,ADE2616,4738,6727,1
3082,OEM1250,5610,8083,1
3083,OMP5129,1772,1190,1
3084,PWI2717,6775,7722,1
3085,OFL7137,2634,9246,1
3086,HFY0330,6072,9488,1
3087,OPR1796,472,5552,1
3088,OUD7811,1382,4248,1
3089,BIS8929,1289,9660,1
3090,BIS6473,1010,9237,1
3091,OYG3601,5613,8278,2
3092,HGI4105,5500,4917,1
3093,PUW1888,944,1277,1
3094,EVG7280,3344,8755,1
3095,MRN0250,7432,5760,1
3096,LSO5004,9694,2880,1
3097,IIL1454,6794,1377,1
3098,PAD6303,2964,3758,1
3099,MLX5725,9711,2269,1
3100,HNC2053,4332,2860,1
3101,NMU0216,4361,2544,1
3102,OJC1038,8653,2233,2
3103,NLQ5692,3476,8839,1
3104,ACC1148,1113,8750,2
3105,ORC8240,9654,4859,1
3106,HFM7116,2556,2528,1
3107,OAS1790,6364,7267,1
3108,HZM6201,9711,2269,1
3109,MDD9385,472,5552,1
3110,BSR5546,8711,2753,1
3111,JYI8108,3538,70,1
3112,HCW1589,1412,9134,1
3113,AGA0005,7210,1962,1
3114,PSN6821,1708,1402,2
3115,PEH0279,3500,6325,1
